100010554;\N;\N;2005
100010555;\N;\N;2005
100010558;\N;\N;2005
100010559;\N;\N;2005
100010560;\N;\N;2005
100010561;\N;\N;2005
100010562;\N;\N;2005
100010564;Arizona;\N;2006
100010565;Michigan State;\N;2006
100010566;Texas;\N;2006
100010571;\N;\N;2006
100010581;UConn;\N;2006
100010584;Illinois;\N;2006
100010585;\N;\N;2006
100010586;South Carolina;\N;2006
100010589;\N;\N;2006
100010590;;\N;2006
100010596;\N;\N;2006
100010608;Iowa State;\N;2006
100010614;UConn;\N;2006
100010622;\N;\N;2006
100010624;Arkansas;\N;2006
100010626;\N;\N;2006
100010631;Michigan State;\N;2006
100010642;Memphis;\N;2006
100010654;Temple;\N;2006
100010656;\N;\N;2006
100010669;Michigan State;\N;2006
100010674;\N;\N;2006
100010686;Rutgers University;\N;2006
100010701;UCLA;\N;2006
100010702;\N;\N;2006
100010709;Villanova;\N;2006
100010712;\N;\N;2006
100010715;\N;\N;2006
100010720;UConn;\N;2006
100010721;\N;\N;2006
100010723;Texas;\N;2006
100010726;\N;\N;2006
100010736;\N;\N;2006
100010739;\N;\N;2006
100010745;\N;\N;2006
100010759;\N;\N;2006
100010763;\N;\N;2006
100010767;UCLA;\N;2006
100010780;\N;\N;2006
100010782;\N;\N;2006
100010807;Florida State;\N;2006
100010815;Washington;\N;2006
100010827;South Florida;\N;2006
100010832;\N;\N;2006
100010840;\N;\N;2006
100010845;Villanova;\N;2006
100010851;\N;\N;2006
100010854;;\N;2006
100010862;\N;\N;2006
100010866;\N;\N;2006
100010868;\N;\N;2006
100010876;\N;\N;2006
100010884;Louisiana Tech;\N;2006
100010889;\N;\N;2006
100010890;Gonzaga;\N;2006
100010904;UNC;\N;2006
100010905;Marquette;\N;2006
100010907;Bradley;\N;2006
100010923;\N;\N;2006
100010936;\N;\N;2006
100010940;California;\N;2006
100010944;\N;\N;2006
100010953;\N;\N;2006
100010955;Duke;\N;2006
100010957;\N;\N;2006
100010959;\N;\N;2006
100010971;;\N;2006
100010972;Kentucky;\N;2006
100010976;Washington;\N;2006
100010982;;\N;2006
100010983;;\N;2006
100010985;NC State;\N;2006
100010988;\N;\N;2006
100010989;Boston College;\N;2006
100010995;\N;\N;2006
100011000;\N;\N;2006
100011018;LSU;\N;2006
100011024;Texas;\N;2006
100011032;;\N;2006
100011037;\N;\N;2006
100011053;Cincinnati;\N;2006
100011064;\N;\N;2006
100011066;UConn;\N;2006
100011069;\N;\N;2006
100011070;Memphis;\N;2006
100011071;Duke;\N;2006
100011073;\N;\N;2006
100011080;UCLA;\N;2007
100011091;\N;\N;2007
100011092;Rice University;\N;2007
100011098;\N;\N;2007
100011123;;\N;2007
100011145;Florida;\N;2007
100011151;Oregon;\N;2007
100011177;DePaul;\N;2007
100011185;Ohio State;\N;2007
100011189;Ohio State;\N;2007
100011191;Georgia Tech;\N;2007
100011200;Alabama;\N;2007
100011202;LSU;\N;2007
100011209;Miami (FL);\N;2007
100011211;\N;\N;2007
100011230;Texas;\N;2007
100011241;Nevada;\N;2007
100011245;;\N;2007
100011258;\N;\N;2007
100011281;\N;\N;2007
100011289;Georgetown;\N;2007
100011290;Florida;\N;2007
100011306;\N;\N;2007
100011313;Washington;\N;2007
100011325;Florida;\N;2007
100011351;\N;\N;2007
100011362;;\N;2007
100011388;\N;\N;2007
100011402;Purdue;\N;2007
100011403;\N;\N;2007
100011404;UMass;\N;2007
100011407;Texas A&M;\N;2007
100011419;\N;\N;2007
100011435;\N;\N;2007
100011438;Fresno State;\N;2007
100011440;Duke;\N;2007
100011453;\N;\N;2007
100011465;\N;\N;2007
100011472;Syracuse;\N;2007
100011475;Florida;\N;2007
100011502;;\N;2007
100011504;;\N;2007
100011514;\N;\N;2007
100011517;USC;\N;2007
100011528;Florida;\N;2007
100011545;;\N;2007
100011547;\N;\N;2007
100011550;Nevada;\N;2007
100011555;\N;\N;2007
100011559;Colorado State;\N;2007
100011578;Maryland;\N;2007
100011579;Eastern Washington;\N;2007
100011598;Florida State;\N;2007
100011600;Wisconsin;\N;2007
100011623;\N;\N;2007
100011624;\N;\N;2007
100011625;\N;\N;2007
100011636;\N;\N;2007
100011656;Boston College;\N;2007
100011666;UNC;\N;2007
100011668;Kansas;\N;2007
100011672;USC;\N;2007
100011673;Georgia Tech;\N;2007
100011681;;\N;2008
100011683;West Virginia;\N;2008
100011693;California;\N;2008
100011699;Kansas;\N;2008
100011703;Texas;\N;2008
100011718;;\N;2008
100011719;Arizona;\N;2008
100011720;Kansas State;\N;2008
100011752;\N;\N;2008
100011778;Kansas;\N;2008
100011796;Kentucky;\N;2008
100011829;Memphis;\N;2008
100011833;Memphis;\N;2008
100011834;;\N;2008
100011850;;\N;2008
100011862;;\N;2008
100011866;;\N;2008
100011871;New Mexico;\N;2008
100011880;Indiana;\N;2008
100011889;Syracuse;\N;2008
100011890;\N;\N;2008
100011891;Oregon;\N;2008
100011911;Georgetown;\N;2008
100011912;NC State;\N;2008
100011914;IUPUI;\N;2008
100011916;\N;\N;2008
100011933;\N;\N;2008
100011943;Kansas;\N;2008
100011952;;\N;2008
100011954;\N;\N;2008
100011964;\N;\N;2008
100011971;Texas A&M;\N;2008
100011980;Ohio State;\N;2008
100011982;\N;\N;2008
100011985;Western Kentucky;\N;2008
100011991;Stanford;\N;2008
100011992;Stanford;\N;2008
100011993;UCLA;\N;2008
100012009;\N;\N;2008
100012016;USC;\N;2008
100012017;UCLA;\N;2008
100012022;Nevada;\N;2008
100012052;\N;\N;2008
100012058;\N;\N;2008
100012078;Ohio State;\N;2008
100012108;LSU;\N;2008
100012128;Memphis;\N;2008
100012135;Kansas;\N;2008
100012153;UAB;\N;2008
100012161;Virginia;\N;2008
100012172;\N;\N;2008
100012176;Florida;\N;2008
100012187;Iowa State;\N;2008
100012198;Rider University;\N;2008
100012200;\N;\N;2008
100012206;\N;\N;2008
100012214;Kansas State;\N;2008
100012222;Washington State;\N;2008
100012224;Arkansas;\N;2008
100012228;UCLA;\N;2008
100012229;Indiana;\N;2008
100012236;\N;\N;2008
100012255;;\N;2008
100012268;\N;\N;2009
100012269;\N;\N;2009
100012283;Arizona State;\N;2009
100012298;;\N;2009
100012308;Pitt;\N;2009
100012329;Washington;\N;2009
100012334;Xavier;\N;2009
100012341;Arizona;\N;2009
100012358;;\N;2009
100012362;Louisville;\N;2009
100012366;UCLA;\N;2009
100012373;Villanova;\N;2009
100012375;Oklahoma State;\N;2009
100012376;Davidson;\N;2009
100012384;Gonzaga;\N;2009
100012387;USC;\N;2009
100012398;Florida State;\N;2009
100012406;UNC;\N;2009
100012413;Memphis;\N;2009
100012422;Syracuse;\N;2009
100012428;\N;\N;2009
100012435;\N;\N;2009
100012438;USC;\N;2009
100012442;\N;\N;2009
100012457;UNC;\N;2009
100012461;Oklahoma;\N;2009
100012464;\N;\N;2009
100012466;UNC;\N;2009
100012467;Arizona State;\N;2009
100012485;Duke;\N;2009
100012491;Arizona;\N;2009
100012495;UCLA;\N;2009
100012506;University of Tennessee at Martin;\N;2009
100012515;\N;\N;2009
100012519;;\N;2009
100012531;\N;\N;2009
100012547;\N;\N;2009
100012553;;\N;2009
100012554;;\N;2009
100012558;Wake Forest;\N;2009
100012575;\N;\N;2009
100012579;\N;\N;2009
100012586;UNC;\N;2009
100012611;\N;\N;2009
100012614;VCU;\N;2009
100012628;Kentucky;\N;2009
100012641;Saint Mary's;\N;2009
100012649;Ohio State;\N;2009
100012691;UConn;\N;2009
100012753;Georgetown;\N;2009
100012754;Central Florida;\N;2009
100012755;Wake Forest;\N;2009
100012759;\N;\N;2009
100012764;UConn;\N;2009
100012776;LSU;\N;2009
100012823;\N;\N;2009
100012826;Louisville;\N;2009
100012832;Pitt;\N;2009
100012834;\N;\N;2010
100012840;Florida State;\N;2010
100012841;Kansas;\N;2010
100012846;Wake Forest;\N;2010
100012852;Oklahoma State;\N;2010
100012869;;\N;2010
100012871;Nevada;\N;2010
100012909;Kentucky;\N;2010
100012913;Clemson;\N;2010
100012917;Iowa State;\N;2010
100012918;Texas;\N;2010
100012943;Texas-El Paso;\N;2010
100012972;\N;\N;2010
100012978;\N;\N;2010
100012979;Kentucky;\N;2010
100012981;Xavier;\N;2010
100012995;UNC;\N;2010
100013008;\N;\N;2010
100013018;West Virginia;\N;2010
100013023;;\N;2010
100013026;Western Kentucky;\N;2010
100013033;;\N;2010
100013035;Georgia Tech;\N;2010
100013043;Stanford;\N;2010
100013046;\N;\N;2010
100013070;Fresno State;\N;2010
100013092;Oklahoma;\N;2010
100013096;Notre Dame;\N;2010
100013104;\N;\N;2010
100013109;Butler;\N;2010
100013110;Marquette;\N;2010
100013114;Kansas;\N;2010
100013144;Texas;\N;2010
100013156;\N;\N;2010
100013159;Nevada;\N;2010
100013160;\N;\N;2010
100013170;Syracuse;\N;2010
100013172;South Florida;\N;2010
100013194;Georgia Tech;\N;2010
100013201;\N;\N;2010
100013240;Georgetown;\N;2010
100013245;\N;\N;2010
100013252;Rutgers University;\N;2010
100013255;\N;\N;2010
100013270;\N;\N;2010
100013276;Kentucky;\N;2010
100013282;;\N;2010
100013292;Texas;\N;2010
100013293;Washington;\N;2010
100013312;Syracuse;\N;2010
100013329;\N;\N;2010
100013330;VCU;\N;2010
100013334;;\N;2010
100013336;\N;\N;2010
100013337;\N;\N;2010
100013341;\N;\N;2010
100013352;;\N;2010
100013354;Cincinnati;\N;2010
100013363;;\N;2010
100013393;Baylor;\N;2010
100013396;\N;\N;2010
100013398;Maryland;\N;2010
100013406;Kentucky;\N;2010
100013412;Oklahoma;\N;2010
100013426;Marshall;\N;2010
100013465;Temple;\N;2011
100013481;\N;\N;2011
100013502;Oakland;\N;2011
100013506;;\N;2011
100013524;Providence;\N;2011
100013530;Colorado;\N;2011
100013532;Marquette;\N;2011
100013534;Vanderbilt;\N;2011
100013554;Cleveland State University;\N;2011
100013576;\N;\N;2011
100013580;\N;\N;2011
100013597;\N;\N;2011
100013604;\N;\N;2011
100013613;Morehead State University;\N;2011
100013626;\N;\N;2011
100013629;\N;\N;2011
100013634;BYU;\N;2011
100013635;;\N;2011
100013650;\N;\N;2011
100013658;College of Charleston;\N;2011
100013667;Texas;\N;2011
100013672;Richmond;\N;2011
100013673;Kentucky;\N;2011
100013677;\N;\N;2011
100013678;Tennessee;\N;2011
100013691;\N;\N;2011
100013701;New Mexico;\N;2011
100013706;UCLA;\N;2011
100013708;\N;\N;2011
100013720;Duke;\N;2011
100013723;Boston College;\N;2011
100013736;Hofstra;\N;2011
100013744;\N;\N;2011
100013748;\N;\N;2011
100013749;Purdue;\N;2011
100013761;Tulsa;\N;2011
100013762;Texas;\N;2011
100013765;\N;\N;2011
100013768;Kentucky;\N;2011
100013775;UCLA;\N;2011
100013776;San Diego State;\N;2011
100013777;Georgia;\N;2011
100013778;Wisconsin;\N;2011
100013780;Kentucky;\N;2011
100013788;Butler;\N;2011
100013789;Florida;\N;2011
100013820;Purdue;\N;2011
100013822;Michigan;\N;2011
100013823;Kansas;\N;2011
100013824;Kansas;\N;2011
100013842;Kentucky;\N;2011
100013847;\N;\N;2011
100013850;Florida;\N;2011
100013870;Florida State;\N;2011
100013877;;\N;2011
100013886;Kansas;\N;2011
100013891;Georgia Tech;\N;2011
100013892;\N;\N;2011
100013894;Florida State;\N;2011
100013897;\N;\N;2011
100013902;\N;\N;2011
100013908;\N;\N;2011
100013910;Duke;\N;2011
100013916;\N;\N;2011
100013917;\N;\N;2011
100013927;Washington;\N;2011
100013929;\N;\N;2011
100013930;\N;\N;2011
100013932;Georgia;\N;2011
100013934;Washington State;\N;2011
100013935;\N;\N;2011
100013936;Texas;\N;2011
100013945;;\N;2011
100013946;\N;\N;2011
100013956;;\N;2011
